0.27;0;-2.84905;-7.18522
0.271;0;-2.84331;-7.17789
0.272;0;-2.83761;-7.17056
0.273;0;-2.83193;-7.16322
0.274;0;-2.82628;-7.15588
0.275;0;-2.82067;-7.14854
0.276;0;-2.81509;-7.14119
0.277;0;-2.80954;-7.13383
0.278;0;-2.80402;-7.12647
0.279;0;-2.79853;-7.1191
0.28;0;-2.79306;-7.11173
0.281;0;-2.78763;-7.10435
0.282;0;-2.78223;-7.09697
0.283;0;-2.77686;-7.08958
0.284;0;-2.77152;-7.08218
0.285;0;-2.76621;-7.07478
0.286;0;-2.76092;-7.06737
0.287;0;-2.75567;-7.05996
0.288;0;-2.75044;-7.05254
0.289;0;-2.74524;-7.04511
0.29;0;-2.74007;-7.03768
0.291;0;-2.73493;-7.03024
0.292;0;-2.72982;-7.0228
0.293;0;-2.72473;-7.01534
0.294;0;-2.71967;-7.00789
0.295;0;-2.71464;-7.00042
0.296;0;-2.70963;-6.99295
0.297;0;-2.70465;-6.98547
0.298;0;-2.6997;-6.97798
0.299;0;-2.69478;-6.97049
0.3;0;-2.68988;-6.96299
0.301;0;-2.685;-6.95548
0.302;0;-2.68016;-6.94797
0.303;0;-2.67533;-6.94045
0.304;0;-2.67054;-6.93292
0.305;0;-2.66577;-6.92538
0.306;0;-2.66102;-6.91784
0.307;0;-2.6563;-6.91029
0.308;0;-2.65161;-6.90273
0.309;0;-2.64693;-6.89516
0.31;0;-2.64229;-6.88759
0.311;0;-2.63766;-6.88001
0.312;0;-2.63307;-6.87242
0.313;0;-2.62849;-6.86482
0.314;0;-2.62394;-6.85721
0.315;0;-2.61941;-6.8496
0.316;0;-2.61491;-6.84198
0.317;0;-2.61043;-6.83435
0.318;0;-2.60597;-6.82671
0.319;0;-2.60154;-6.81907
0.32;0;-2.59712;-6.81141
0.321;0;-2.59273;-6.80375
0.322;0;-2.58837;-6.79608
0.323;0;-2.58402;-6.7884
0.324;0;-2.5797;-6.78072
0.325;0;-2.5754;-6.77302
0.326;0;-2.57112;-6.76532
0.327;0;-2.56686;-6.75761
0.328;0;-2.56262;-6.74989
0.329;0;-2.5584;-6.74216
0.33;0;-2.55421;-6.73442
0.331;0;-2.55004;-6.72668
0.332;0;-2.54588;-6.71892
0.333;0;-2.54175;-6.71116
0.334;0;-2.53764;-6.70339
0.335;0;-2.53355;-6.69561
0.336;0;-2.52947;-6.68782
0.337;0;-2.52542;-6.68003
0.338;0;-2.52139;-6.67222
0.339;0;-2.51738;-6.66441
0.34;0;-2.51338;-6.65658
0.341;0;-2.50941;-6.64875
0.342;0;-2.50545;-6.64091
0.343;0;-2.50152;-6.63306
